company_google_maps_url|company_name|company_avg_rating|company_number_of_ratings|company_category|company_address|company_website|company_phone
https://www.google.com/maps/place/Jcido+Informatica/data=!4m5!3m4!1s0x935bdb15a173807d:0x76488d25c93e7f05!8m2!3d-15.94444!4d-48.2645747?authuser=0&hl=pt-BR&rclk=1|Jcido Informatica|||Assistência Técnica de Informática|quadra 54/55 Banca 74/81 Quadra 51, Santo Antônio do Descoberto - GO, 72900-000|(61) 98601-7239|3P4P+65 Santo Antônio do Descoberto, Goiás
https://www.google.com/maps/place/The+Company+of+Success/data=!4m5!3m4!1s0x935bd39caf9dd9c1:0xc2519227e42b443f!8m2!3d-15.8872044!4d-48.1455113?authuser=0&hl=pt-BR&rclk=1|The Company of Success|||Escola de informática|Samambaia Norte, Brasília - DF, 72329-509|(61) 98227-7410|4V73+4Q Samambaia Norte, Brasília - DF
https://www.google.com/maps/place/1000+Som+Seguran%C3%A7a+Eletr%C3%B4nica/data=!4m5!3m4!1s0x935bdaf4ef1de7b5:0xa7cd8871f10889f1!8m2!3d-15.9413543!4d-48.2609155?authuser=0&hl=pt-BR&rclk=1|1000 Som Segurança Eletrônica|5,0|1 avaliação|Fornecedor de sistema de segurança|Quadra 16 - s/n lt 27, Santo Antônio do Descoberto - GO, 72900-000|Reivindicar esta empresa|
https://www.google.com/maps/place/VG+Assessora+Jur%C3%ADdica/data=!4m5!3m4!1s0x935bdb912aa2df51:0xafaa745bf6bc5e32!8m2!3d-15.9416974!4d-48.2581998?authuser=0&hl=pt-BR&rclk=1|VG Assessora Jurídica|||Advogado|Quadra 63, Lote 26, Santo Antônio do Descoberto - GO, 72900-000|(61) 98621-2076|3P5R+8P Santo Antônio do Descoberto, Goiás
https://www.google.com/maps/place/LG+AMBIENTES+PLANEJADOS/data=!4m5!3m4!1s0x935bda5ff0cbb91d:0x1076a016ba4f0a36!8m2!3d-15.9445304!4d-48.2599736?authuser=0&hl=pt-BR&rclk=1|LG AMBIENTES PLANEJADOS|5,0|2 avaliações|Marceneiro|384, R. 13, 194 - Centro, Santo Antônio do Descoberto - GO, 72900-000|Reivindicar esta empresa|
https://www.google.com/maps/place/Disk+Cerveja+Pinguin/data=!4m5!3m4!1s0x935bdaf5bab5d44f:0x26684475b769e8c!8m2!3d-15.9430891!4d-48.2623906?authuser=0&hl=pt-BR&rclk=1|Disk Cerveja Pinguin|||Distribuidora de Bebidas|Av. Goiás, Qd 11 - lt 7 - Centro, Santo Antônio do Descoberto - GO, 72900-000|3P4Q+Q2 Santo Antônio do Descoberto, Goiás|Reivindicar esta empresa
https://www.google.com/maps/place/BR+Company/data=!4m5!3m4!1s0x935bcd4ea4ebeaaf:0xdef3ddffa6aa4be9!8m2!3d-15.860837!4d-48.1211042?authuser=0&hl=pt-BR&rclk=1|BR Company|5,0|2 avaliações|Escritório da empresa|SHPS 603 - Conjunto C - Lote 08 - Ceilândia, Brasília - DF|(61) 3378-5811|4VQH+MH Ceilândia, Brasília - DF
https://www.google.com/maps/place/Agro+Mais/data=!4m5!3m4!1s0x935bda8a8f0875e1:0xed86dda07c64acb7!8m2!3d-15.9428769!4d-48.2572324?authuser=0&hl=pt-BR&rclk=1|Agro Mais|||Fornecedor de equipamentos agrícolas|Centro, Santo Antônio do Descoberto - GO, 72900-000|Reivindicar esta empresa|
https://www.google.com/maps/place/SA+Inform%C3%A1tica/data=!4m5!3m4!1s0x935bdb838647b541:0x3cb0335226009956!8m2!3d-15.9439906!4d-48.2645434?authuser=0&hl=pt-BR&rclk=1|SA Informática|4,6|5 avaliações|Loja de eletrônicos|||
https://www.google.com/maps/place/Esta%C3%A7%C3%A3o+Promotora/data=!4m5!3m4!1s0x935bdbe7cea90555:0x9f2021f3e04a69e!8m2!3d-15.9458109!4d-48.271381?authuser=0&hl=pt-BR&rclk=1|Estação Promotora|5,0|1 avaliação|Empresa de Auditoria|Vila Maria Auxiliadora, Santo Antônio do Descoberto - GO, 72900-000|sites.google.com|(61) 3626-3192
https://www.google.com/maps/place/Agro-Boi/data=!4m5!3m4!1s0x935bdaf5c78e9c15:0xff8305fac64914fc!8m2!3d-15.9432652!4d-48.2630199?authuser=0&hl=pt-BR&rclk=1|Agro-Boi|3,8|4 avaliações|Loja de ração|||
https://www.google.com/maps/place/Combo+Livre/data=!4m5!3m4!1s0x935bdb983d4112e9:0xa68c8630b7f6432f!8m2!3d-15.9439998!4d-48.2647786?authuser=0&hl=pt-BR&rclk=1|Combo Livre|5,0|5 avaliações|Empresa de telecomunicação|Av. Conceição, Quadra 54, Nº 17 1º Andar Centro, Santo Antônio do Descoberto - GO, 72900-362|combolivre.com.br|(61) 3626-1010
https://www.google.com/maps/place/Mercearia+E+Distribuidora+De+Bebidas+Mota/data=!4m5!3m4!1s0x935bdb8292865d05:0xe1ec0ab29cf308a9!8m2!3d-15.9569447!4d-48.2641059?authuser=0&hl=pt-BR&rclk=1|Mercearia E Distribuidora De Bebidas Mota|5,0|1 avaliação|Distribuidora de Bebidas|Vila Montes Claros, Santo Antônio do Descoberto - GO, 72900-000|(61) 3606-4143|2PVP+69 Vila Montes Claros, Santo Antônio do Descoberto - GO
https://www.google.com/maps/place/Stop+car+som+e+acess%C3%B3rios/data=!4m5!3m4!1s0x935bdbd3bf533259:0xa69fb7eaf0b1f41b!8m2!3d-15.9434447!4d-48.2652672?authuser=0&hl=pt-BR&rclk=1|Stop car som e acessórios|5,0|3 avaliações|Loja de som para carros|||
https://www.google.com/maps/place/Silva+Ag%C3%AAncia+Digital+-+marketing+digital+para+pequenas+empresas/data=!4m5!3m4!1s0x935bda5829692899:0x97ac8719e198acd7!8m2!3d-15.948406!4d-48.268932?authuser=0&hl=pt-BR&rclk=1|Silva Agência Digital - marketing digital para pequenas empresas|4,8|12 avaliações|Agência de Marketing|QD.5, 72 - lote 22 Sala 201 - Centro, Santo Antônio do Descoberto - GO, 72900-312|(61) 3711-1982|3P2J+JC Centro, Santo Antônio do Descoberto - GO
https://www.google.com/maps/place/PHP+INFORM%C3%81TICA+LTDA/data=!4m5!3m4!1s0x935bda57571eb627:0x420bad9af49c4130!8m2!3d-15.950668!4d-48.270852?authuser=0&hl=pt-BR&rclk=1|PHP INFORMÁTICA LTDA|4,8|5 avaliações|Assistência Técnica de Informática|Lote 13, QD.5, 87 - Centro, Santo Antônio do Descoberto - GO, 72900-198|(61) 98498-5024|2PXH+PM Centro, Santo Antônio do Descoberto - GO
https://www.google.com/maps/place/Condom%C3%ADnio+Residencial+Primavera+2/data=!4m5!3m4!1s0x935bdb5e6b57d3f5:0xfc408f7f0e29ea91!8m2!3d-15.9488582!4d-48.2569072?authuser=0&hl=pt-BR&rclk=1|Condomínio Residencial Primavera 2|4,1|13 avaliações|Complexo de condomínio|Unnamed Road - Vila Paraiso, Santo Antônio do Descoberto - GO, 72900-000|Reivindicar esta empresa|
https://www.google.com/maps/place/Construtora+Lemes+Do+Prado/data=!4m5!3m4!1s0x935bdaf58f342ec3:0x531b14ebaa6961f2!8m2!3d-15.944445!4d-48.262461?authuser=0&hl=pt-BR&rclk=1|Construtora Lemes Do Prado|||Imobiliária|Quadra 48 Lote 10 - Centro, Santo Antônio do Descoberto - GO, 72900-000|(61) 3626-2584|3P4Q+62 Centro, Santo Antônio do Descoberto - GO
https://www.google.com/maps/place/Smart+Inform%C3%A1tica+e+Tecnologia/data=!4m5!3m4!1s0x935bdaf5f68e8429:0xe4148082ab53e456!8m2!3d-15.9443375!4d-48.2623723?authuser=0&hl=pt-BR&rclk=1|Smart Informática e Tecnologia|4,9|16 avaliações|Loja de Informática|||
https://www.google.com/maps/place/Selma+Bolos/data=!4m5!3m4!1s0x935bda51e38adcc1:0x984c2dfb90bc4810!8m2!3d-15.9565176!4d-48.2733444?authuser=0&hl=pt-BR&rclk=1|Selma Bolos|4,0|4 avaliações|Doceria|||
https://www.google.com/maps/place/Banca+SAD/data=!4m5!3m4!1s0x935bdbf67ab5deb5:0xd9f09cfb378172dc!8m2!3d-15.94464!4d-48.265203?authuser=0&hl=pt-BR&rclk=1|Banca SAD|4,7|6 avaliações|Banca de jornais|||
https://www.google.com/maps/place/Fazenda+Castanheira/data=!4m5!3m4!1s0x935bdaf736cc0fe5:0x1a3e18fc416d2c94!8m2!3d-15.9417116!4d-48.2676782?authuser=0&hl=pt-BR&rclk=1|Fazenda Castanheira|4,6|8 avaliações|Fazenda|R. 12, 1126, Santo Antônio do Descoberto - GO, 72900-000|Reivindicar esta empresa|
https://www.google.com/maps/place/Inspiratio/data=!4m5!3m4!1s0x935bd3ca192dce75:0xa2dfaf7934982b5!8m2!3d-15.942405!4d-48.2549257?authuser=0&hl=pt-BR&rclk=1|Inspiratio|||Designer Gráfico|Condomínio Montes Claros 2 Fazenda Capoeirinha, Santo Antônio do Descoberto - GO, 72902-040|wa.me|inspiratio.com.br
https://www.google.com/maps/place/FARM%C3%81CIA+DO+POVO%2FDelivery+Samambaia+Df/data=!4m5!3m4!1s0x935bd3c1a4adeefd:0xd24d01fa2d4af430!8m2!3d-15.8879031!4d-48.1488652?authuser=0&hl=pt-BR&rclk=1|FARMÁCIA DO POVO/Delivery Samambaia Df|4,5|2 avaliações|Farmácia|QN 833 CONJUNTO 01 LOTE 08 - Samambaia Norte, Brasília - DF, 72338-741|(61) 99882-9333|4V62+RF Samambaia Norte, Brasília - DF
https://www.google.com/maps/place/MEGA+FRIOS+BAIRRO/data=!4m5!3m4!1s0x935bdba82ed1a0dd:0xe4e649240ff7de9a!8m2!3d-15.9413583!4d-48.2548617?authuser=0&hl=pt-BR&rclk=1|MEGA FRIOS BAIRRO|4,6|5 avaliações|Mercearia atacadista|QUADRA 9 LOTE10 - Centro, GO, 72900-388|(61) 3626-7698|3P5W+F3 Centro, Santo Antônio do Descoberto - GO
https://www.google.com/maps/place/Ideal+TI/data=!4m5!3m4!1s0x935bdaf8eccdf0a1:0x573330348a7cac1f!8m2!3d-15.94597!4d-48.2725526?authuser=0&hl=pt-BR&rclk=1|Ideal TI|3,5|2 avaliações|Serviço de informática|Quadra 114 Lote 01 - Vila Maria Auxiliadora, Santo Antônio do Descoberto - GO, 72900-152|idealtibsb.com.br|(61) 99112-4671
https://www.google.com/maps/place/WFA+Constru%C3%A7%C3%B5es+e+Reforma/data=!4m5!3m4!1s0x9359814edf73a6e1:0x3aabe2b10b9e04fc!8m2!3d-16.0597669!4d-48.0083928?authuser=0&hl=pt-BR&rclk=1|WFA Construções e Reforma|5,0|1 avaliação|Construtora|Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-101|WXRR+3J Jardim Ceu Azul, Valparaíso de Goiás - GO|Reivindicar esta empresa
https://www.google.com/maps/place/WR+CHICO+ESCALA%C3%87%C3%95ES+LOCA%C3%87%C3%83O+DE+MAQUINAS/data=!4m5!3m4!1s0x935981f030215727:0x57c24110a24522f!8m2!3d-16.0548181!4d-48.0039226?authuser=0&hl=pt-BR&rclk=1|WR CHICO ESCALAÇÕES LOCAÇÃO DE MAQUINAS|2,0|1 avaliação|Empresa de Terraplenagem|Jardim Ceu Azul, Valparaíso de Goiás - GO, 74805-180|WXWW+3C Jardim Ceu Azul, Valparaíso de Goiás - GO|
https://www.google.com/maps/place/NeuroTecnologia/data=!4m5!3m4!1s0x935981bafd60fd63:0xfc9e3b7d17f042ef!8m2!3d-16.0526254!4d-48.0155336?authuser=0&hl=pt-BR&rclk=1|NeuroTecnologia|||Empresa de Software|Rua, 67 ,lote3, Valparaíso de Goiás - GO, 72871-067|neurotecnologia.com|(61) 99587-4028
https://www.google.com/maps/place/Acesso+G%C3%A1s/data=!4m5!3m4!1s0x935981476d3c23fb:0xe3bcc3e75a52418c!8m2!3d-16.0569903!4d-48.0137971?authuser=0&hl=pt-BR&rclk=1|Acesso Gás|5,0|1 avaliação|Companhia de gás|Rua 080 Quadra 171 Lote 03 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-080|(61) 99458-7543|WXVP+6F Jardim Ceu Azul, Valparaíso de Goiás - GO
https://www.google.com/maps/place/Real+Expresso/data=!4m5!3m4!1s0x935981481a46e2df:0x194eea7aa3d6f732!8m2!3d-16.0549536!4d-48.010096?authuser=0&hl=pt-BR&rclk=1|Real Expresso|5,0|1 avaliação|Empresa de transporte rodoviário|R. 101 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-074|WXWQ+2X Jardim Ceu Azul, Valparaíso de Goiás - GO|Reivindicar esta empresa
https://www.google.com/maps/place/Wd+Embalagens+e+Artigos+Variados+Para+Festas/data=!4m5!3m4!1s0x935981ef9b8e9b7d:0x58857986b986fe99!8m2!3d-16.0554583!4d-48.0013115?authuser=0&hl=pt-BR&rclk=1|Wd Embalagens e Artigos Variados Para Festas|5,0|2 avaliações|Empresa de embalagens|R. 59, 524 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-101|facebook.com|(61) 3624-1665
https://www.google.com/maps/place/Drogaria+Popular/data=!4m5!3m4!1s0x93598148065ebf2f:0xa2b021cb1d644711!8m2!3d-16.055044!4d-48.0108329?authuser=0&hl=pt-BR&rclk=1|Drogaria Popular|3,6|7 avaliações|Farmácia|Rua 75, Qd 155 , Lt 21, s/n - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-074|precopopular.com.br|(61) 3083-2527
https://www.google.com/maps/place/Drogaria+Paix%C3%A3o+-+C%C3%A9u+Azul/data=!4m5!3m4!1s0x935981c8848d7873:0x31066c2c243eb475!8m2!3d-16.0597325!4d-48.0114446?authuser=0&hl=pt-BR&rclk=1|Drogaria Paixão - Céu Azul|4,3|7 avaliações|Farmácia|1ª ETAPA - RUA 76 QD 157 LOTE 04, LOJA 02 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-076|drogariapaixao.farmaads.com|(61) 3083-3322
https://www.google.com/maps/place/Aguiar+Festas+E+Eventos/data=!4m5!3m4!1s0x935981363f7ef44d:0x83836e647690bf2a!8m2!3d-16.0526571!4d-48.0074355?authuser=0&hl=pt-BR&rclk=1|Aguiar Festas E Eventos|3,0|4 avaliações|Empresa de organização de eventos|R. 67, 89-87 - Jardim Ceu Azul, Valparaíso de Goiás - GO|Reivindicar esta empresa|
https://www.google.com/maps/place/S%C3%83O+TOMAS+ATACADO+DISTRIBUIDOR/data=!4m5!3m4!1s0x935981ff49ac588d:0xafecd396101ea2e2!8m2!3d-16.0610733!4d-48.0121383?authuser=0&hl=pt-BR&rclk=1|SÃO TOMAS ATACADO DISTRIBUIDOR|5,0|1 avaliação|Empresa de embalagens|Chácaras Anhanguera, Valparaíso de Goiás - GO|WXQQ+H4 Chácaras Anhanguera, Valparaíso de Goiás - GO|Reivindicar esta empresa
https://www.google.com/maps/place/Drogaria+Diniz/data=!4m5!3m4!1s0x9359814024aaca67:0x8d52bd709205e746!8m2!3d-16.0547814!4d-48.0130004?authuser=0&hl=pt-BR&rclk=1|Drogaria Diniz|4,7|14 avaliações|Farmácia|Rua 101 quadra 137 Lote 03 Loja 1/2 1° etapa - Céu Azul, Valparaíso de Goiás - GO, 72871-101|drogariadiniz.wixsite.com|(61) 99826-1651
https://www.google.com/maps/place/SKY+TV+DIGITAL+(+K%26K+ANTENAS)/data=!4m5!3m4!1s0x93598149e0b87a07:0xa40aa437879cc964!8m2!3d-16.0538396!4d-48.0069998?authuser=0&hl=pt-BR&rclk=1|SKY TV DIGITAL ( K&K ANTENAS)|3,3|3 avaliações|Empresa de TV a cabo|R. 65, 03 - 16 - CÉU AZUL, Valparaíso de Goiás - GO, 72871-071|(61) 3624-7388|WXWV+F6 Valparaíso de Goiás, Goiás
https://www.google.com/maps/place/Drogaria+Popular+-+C%C3%A9u+Azul/data=!4m5!3m4!1s0x9359853e7eba1043:0x15f779a4302bc014!8m2!3d-16.0547318!4d-48.0079977?authuser=0&hl=pt-BR&rclk=1|Drogaria Popular - Céu Azul|4,9|31 avaliações|Farmácia|Rua 101, Quadra 114, Lote 04, Loja 02 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-101|(61) 98545-3794|WXWR+4R Jardim Ceu Azul, Valparaíso de Goiás - GO
https://www.google.com/maps/place/Drogaria+real/data=!4m5!3m4!1s0x9359811c880675f7:0x47b285e3d5583b5e!8m2!3d-14.2400603!4d-51.4106432?authuser=0&hl=pt-BR&rclk=1|Drogaria real|||Farmácia||(61) 99431-7123|
https://www.google.com/maps/place/Dias+G%C3%A1s+-+Liquig%C3%A1s+Petrobr%C3%A1s+-+G%C3%A1s+e+%C3%81gua+com+pre%C3%A7o+campe%C3%A3o/data=!4m5!3m4!1s0x935981457c617399:0x8ac8334646e7d159!8m2!3d-16.0622218!4d-48.0111223?authuser=0&hl=pt-BR&rclk=1|Dias Gás - Liquigás Petrobrás - Gás e Água com preço campeão|4,3|35 avaliações|Companhia de gás|R. Tupinambá, 1346 - Chácaras Anhanguera, Valparaíso de Goiás - GO|facebook.com|0800 644 2366
https://www.google.com/maps/place/Ms+Construtora+E+Incorporadora/data=!4m5!3m4!1s0x93598140b447bef7:0xa8f950d74478898b!8m2!3d-16.056892!4d-48.0161195?authuser=0&hl=pt-BR&rclk=1|Ms Construtora E Incorporadora|||Construtora|R. 83, 139 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-113|Reivindicar esta empresa|
https://www.google.com/maps/place/Supergasbras/data=!4m5!3m4!1s0x93598148477c5ec1:0x426f05ffec2ad051!8m2!3d-16.0554651!4d-48.0092686?authuser=0&hl=pt-BR&rclk=1|Supergasbras|||Companhia de gás|R. 73 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-101|WXVR+R7 Jardim Ceu Azul, Valparaíso de Goiás - GO|Reivindicar esta empresa
https://www.google.com/maps/place/Leonardo+HND/data=!4m5!3m4!1s0x9359814356228653:0x1e6e2c04a2afbc2d!8m2!3d-16.0495251!4d-48.0093361?authuser=0&hl=pt-BR&rclk=1|Leonardo HND|||Empresa de importação e exportação|Brasília RS módulo 5 casa 20 Residencial - Santa Maria, Brasília - DF, 72501-125|XX2R+57 Santa Maria, Brasília - DF|
https://www.google.com/maps/place/Drogaria+real/data=!4m5!3m4!1s0x935981800403f48d:0x92b1fdc3d446e243!8m2!3d-16.0503924!4d-48.0145702?authuser=0&hl=pt-BR&rclk=1|Drogaria real|||Farmácia|Quadra 59, lote 19 - loja 01 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-043|WXXP+R5 Jardim Ceu Azul, Valparaíso de Goiás - GO|Reivindicar esta empresa
https://www.google.com/maps/place/S%C3%A1+%26+Pimentel+-+Pimentel+G%C3%A1s/data=!4m5!3m4!1s0x935981aef6954c8f:0x82d7454019f104b9!8m2!3d-16.0606329!4d-48.0150336?authuser=0&hl=pt-BR&rclk=1|Sá & Pimentel - Pimentel Gás|1,0|1 avaliação|Companhia de gás|R. Noventa e Um, quadra 20 - lote 1 - Chácaras Anhanguera, Valparaíso de Goiás - GO, 72871-091|WXQM+PX Chácaras Anhanguera, Valparaíso de Goiás - GO|Reivindicar esta empresa
https://www.google.com/maps/place/Assimok+Inform%C3%A1tica+e+Automa%C3%A7%C3%A3o/data=!4m5!3m4!1s0x935985a557325eb9:0x9003533bc578ff0b!8m2!3d-16.187816!4d-48.8720964?authuser=0&hl=pt-BR&rclk=1|Assimok Informática e Automação|5,0|1 avaliação|Empresa de Automação Empresarial|||
https://www.google.com/maps/place/Esterfikas/data=!4m5!3m4!1s0x9359814202706763:0x37fdac80e7a10069!8m2!3d-16.0616704!4d-48.0204273?authuser=0&hl=pt-BR&rclk=1|Esterfikas|2,0|2 avaliações|Construtora|Chácaras Anhanguera, Valparaíso de Goiás - GO|WXQH+8R Chácaras Anhanguera, Valparaíso de Goiás - GO|Reivindicar esta empresa
https://www.google.com/maps/place/Drogaria+Oliveira/data=!4m5!3m4!1s0x9359812a1f1cdb99:0xea488dd76906d2e5!8m2!3d-16.0503924!4d-48.0145702?authuser=0&hl=pt-BR&rclk=1|Drogaria Oliveira|||Farmácia|Rua 64 Quadra 86 lote 27, Loja 1 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-064|(61) 99200-4077|WXXP+R5 Jardim Ceu Azul, Valparaíso de Goiás - GO
https://www.google.com/maps/place/GERALDO+MUDANCAS/data=!4m5!3m4!1s0x93598135d0f247a3:0xdd375b4ce16c3004!8m2!3d-16.051525!4d-48.00555?authuser=0&hl=pt-BR&rclk=1|GERALDO MUDANCAS|3,9|31 avaliações|Mudanças|QUADRA:103 LOTE:08 - CEU AZUL, Valparaíso de Goiás - GO, 72871-160|WXXV+9Q Santa Maria, Brasília - DF|
https://www.google.com/maps/place/Minas+gas+brasil/data=!4m5!3m4!1s0x9359872306f47b31:0xfc57b4e8ce93d5af!8m2!3d-16.0568007!4d-47.9980169?authuser=0&hl=pt-BR&rclk=1|Minas gas brasil|5,0|2 avaliações|Companhia de gás|Q. 15 - Anhanguera c, Valparaíso de Goiás - GO, 72871-661|(61) 3527-6444|W2V2+7Q Valparaíso de Goiás, Goiás
https://www.google.com/maps/place/LH+COMERCIO+E+SERVI%C3%87OS/data=!4m5!3m4!1s0x935985304e548767:0x387c1f4a5a00c8a3!8m2!3d-16.0575828!4d-47.9942912?authuser=0&hl=pt-BR&rclk=1|LH COMERCIO E SERVIÇOS|5,0|21 avaliações|Empresa de Terraplenagem|Q. 49, Lote 32 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-030||
https://www.google.com/maps/place/CBS/data=!4m5!3m4!1s0x935981162772423f:0x42e583c58afe2fdc!8m2!3d-16.0507591!4d-48.0209128?authuser=0&hl=pt-BR&rclk=1|CBS|||Construtora|Rua 01 Ch, 96A - Ceilândia, Brasília - DF, 72410-100|WXXH+MJ Gama, Brasília - DF|Reivindicar esta empresa
https://www.google.com/maps/place/Ln+Gesso/data=!4m5!3m4!1s0x935986b44eaababf:0xc00bcf46dadff0f8!8m2!3d-16.0541293!4d-47.997625?authuser=0&hl=pt-BR&rclk=1|Ln Gesso|5,0|3 avaliações|Construtora|Q. 9 - Vila Planalto, Valparaíso de Goiás - GO|Reivindicar esta empresa|
https://www.google.com/maps/place/MRV+Engenharia+e+Participa%C3%A7%C3%B5es+S%2FA+-+Stand+Valpara%C3%ADso+de+Goi%C3%A1s/data=!4m5!3m4!1s0x935981433f522227:0x4db35c68502dc92b!8m2!3d-16.0646675!4d-48.017165?authuser=0&hl=pt-BR&rclk=1|MRV Engenharia e Participações S/A - Stand Valparaíso de Goiás|||Construtora|rod BR 040 - Área Especial - lt M02 qd C2, GO, 72870-000|Reivindicar esta empresa|
https://www.google.com/maps/place/Vivace+Log%C3%ADstica+Ltda./data=!4m5!3m4!1s0x935986ca49cb9e15:0x2b0414271e83e1c4!8m2!3d-16.0494997!4d-47.9973746?authuser=0&hl=pt-BR&rclk=1|Vivace Logística Ltda.|4,6|8 avaliações|Empresa de transporte rodoviário|Santa Maria, Brasília - DF, 72871-145|(61) 3624-1107|X223+63 Santa Maria, Brasília - DF
https://www.google.com/maps/place/JRS+Construtora+e+Terraplanagem/data=!4m5!3m4!1s0x93598325fc425b1f:0xad257ca8bf3cad57!8m2!3d-16.0641341!4d-47.9937121?authuser=0&hl=pt-BR&rclk=1|JRS Construtora e Terraplanagem|||Empresa de Terraplenagem|R. 12, Quadra 31 - Lote 21 - Morada Nobre, Valparaíso de Goiás - GO, 72870-369||negocio.site
https://www.google.com/maps/place/Garagem+Via%C3%A7%C3%A3o+Uni%C3%A3o+Transportes+Brasilia/data=!4m5!3m4!1s0x935983e3c814afff:0xa5ff3c5a42ccb860!8m2!3d-16.077281!4d-48.0147288?authuser=0&hl=pt-BR&rclk=1|Garagem Viação União Transportes Brasilia|4,1|113 avaliações|Empresa de transporte rodoviário|Valparaizo II, Valparaíso de Goiás - GO|WXFP+34 Valparaizo II, Valparaíso de Goiás - GO|Reivindicar esta empresa
https://www.google.com/maps/place/Ls.Temperos/data=!4m5!3m4!1s0x9359814b46440e2b:0x4e75758e4e5cda3e!8m2!3d-16.0561954!4d-48.0017473?authuser=0&hl=pt-BR&rclk=1|Ls.Temperos|||Atacadista|R. 62 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-101|Reivindicar esta empresa|
https://www.google.com/maps/place/Construtora+Mabel/data=!4m5!3m4!1s0x935987e7029acea5:0x691276cba1a4ad4!8m2!3d-16.0536642!4d-47.982182?authuser=0&hl=pt-BR&rclk=1|Construtora Mabel|3,7|15 avaliações|Construtora|Rua da BR 40 - Rua 1, Qd. 3 - Lt. k - Parque Sao Bernardo, Valparaíso de Goiás - GO, 72870-404|construtoramabel.com.br|(61) 3627-4688
https://www.google.com/maps/place/BX+Solu%C3%A7%C3%B5es+Web/data=!4m5!3m4!1s0x9359819d8be8ec8d:0x651c04cf60239485!8m2!3d-16.0608006!4d-48.0072768?authuser=0&hl=pt-BR&rclk=1|BX Soluções Web|||Webdesigner|Q. 11 - chacara 02, Valparaíso de Goiás - GO, 72871-653|WXQV+M3 Chácaras Anhanguera, Valparaíso de Goiás - GO|
https://www.google.com/maps/place/Telporti+Port%C3%B5es+Autom%C3%A1ticos/data=!4m5!3m4!1s0x935987be21476801:0x85e44d74f3df95fc!8m2!3d-16.0545586!4d-47.9865852?authuser=0&hl=pt-BR&rclk=1|Telporti Portões Automáticos|5,0|1 avaliação|Empresa de Automação Residencial|Telporti portões automáticos - Ceu Azul, Valparaíso de Goiás - GO, 72871-008|negocio.site|(61) 98619-9333
https://www.google.com/maps/place/Gois+Construtora/data=!4m5!3m4!1s0x93598404196eb049:0x979ba3941f0d6cbf!8m2!3d-16.0526287!4d-47.9826401?authuser=0&hl=pt-BR&rclk=1|Gois Construtora|3,9|239 avaliações|Construtora|Rodovia BR-040, Quadra 02, Lote A - Parque Sao Bernardo, GO, 72870-405|gois.com.br|gois.com.br
https://www.google.com/maps/place/Sorveteria+Era+do+Gelo/data=!4m5!3m4!1s0x93598106de9757bb:0xf0245ee57559f82d!8m2!3d-16.053271!4d-48.0111666?authuser=0&hl=pt-BR&rclk=1|Sorveteria Era do Gelo||||Rua 76, Q 155 L 1 - Jardim Ceu Azul, Valparaíso de Goiás - GO, 72871-076|WXWQ+MG Jardim Ceu Azul, Valparaíso de Goiás - GO|
https://www.google.com/maps/place/Foco+Engenharia+Central+de+Vendas/data=!4m5!3m4!1s0x935986bf2b76b425:0xfef9e759b6b1d96d!8m2!3d-16.052335!4d-47.9824739?authuser=0&hl=pt-BR&rclk=1|Foco Engenharia Central de Vendas|4,0|129 avaliações|Construtora|lote C e D, R. 2 - Parque Sao Bernardo, Valparaíso de Goiás - GO, 72870-402|focoengenharia.com|(61) 3669-2299
https://www.google.com/maps/place/Ball+Corporation/data=!4m5!3m4!1s0x935a2a9045236b55:0x42e3ba0b1184aae8!8m2!3d-15.9960349!4d-48.0524802?authuser=0&hl=pt-BR&rclk=1|Ball Corporation|4,0|152 avaliações|Empresa de transporte rodoviário|Brasília, St. Leste - Gama, Brasília - DF|(61) 2107-9800|2W3X+H2 Gama, Brasília - DF
https://www.google.com/maps/place/Coutinho+Transportes/data=!4m5!3m4!1s0x935981729ae7fb19:0x19f2730db5998fcd!8m2!3d-16.0612157!4d-48.031263?authuser=0&hl=pt-BR&rclk=1|Coutinho Transportes|2,1|48 avaliações|Empresa de transporte rodoviário|Parque Estrela Dalva VI, Novo Gama - GO|WXQ9+GF Parque Estrela Dalva VI, Novo Gama - GO|Reivindicar esta empresa
